Surname,First name,OU Computer Username,Personal Identifier,Institution,Department,Email address,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /1.00,Q. 2 /1.00,Q. 3 /1.00,Q. 4 /1.00,Q. 5 /1.00,Q. 6 /1.00,Q. 7 /1.00,Q. 8 /1.00,Q. 9 /1.00,Q. 10 /1.00,Q. 11 /1.00,Q. 12 /1.00,Q. 13 /1.00,Q. 14 /1.00,Q. 15 /1.00,Q. 16 /1.00,Q. 17 /1.00,Q. 18 /1.00,Q. 19 /1.00,Q. 20 /1.00
aabaf42148e5842c9efc553abef1c603,4ee11e4571df0b28d27c2235273ad8fa,b76576e8edc14a5d4b938fa43330ff44,c9055ab505521a8597bb57c6c81d4e9e,,,55fcb201eddee88cf9c7375837185f85,Finished, 7 Feb 2016  18:17, 9 Mar 2016  21:31,31 days 3 hours,16.22,1.00,1.00,1.00,1.00,0.33,0.67,1.00,1.00,1.00,0.78,1.00,1.00,1.00,0.00,0.44,1.00,1.00,1.00,1.00,0.00
38d510cff4d62e61dc124cd7b69b3e9b,82361444f6998b6e3d2a34c8cd2f6cdc,dccb63236644e999bb97884971b978e0,2ec587c1c033e5e4c44b9a89eea7b838,,,be559dd3d6e45542185399fd667d298b,Finished, 7 Feb 2016  22:18, 7 Feb 2016  23:29,1 hour 11 mins,17.89,1.00,1.00,1.00,0.67,0.89,0.56,0.89,0.89,1.00,0.44,1.00,1.00,1.00,0.67,0.89,1.00,1.00,1.00,1.00,1.00
a1d288712cd0016a27ad7968a3c8a16f,fd2546102f2ad9d1ee125869e2c7e53e,5c98ad360e5d9dcedf5d427cb6b65075,ec53251437bb9a26a19bfa7403c5d7c0,,,3afec7f6a53a89e4a6e35965c0c771d7,Finished, 8 Feb 2016  12:06,28 Mar 2016  09:37,48 days 20 hours,17.67,1.00,0.67,1.00,1.00,0.78,0.33,1.00,0.78,0.89,0.78,1.00,1.00,1.00,1.00,0.44,1.00,1.00,1.00,1.00,1.00
06d5c0a45d6b5bd71762269bb4c0870a,c138c4c1fd3e0479c146c0c588805213,8b2fe6fdaaa10de2c537ce99ded232cc,7de52bcbe65fa3f9f6cdbcc5f3b32989,,,7ea6952938a9b33247407c3dadfd8a51,Finished, 8 Feb 2016  13:00,12 Feb 2016  21:35,4 days 8 hours,19.33,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,0.89,1.00,0.67,1.00,1.00,1.00
fabb0e773aff7b6b24fb36a23fb40f51,db6774f7e19a987bb5808f0d25c220a7,ff289e7787a0552024753446a46ad6e9,2d7e8cfdb9b7b28bc73f547d94895754,,,77b4bcd9c7f978e618062eaba7b29878,Finished, 8 Feb 2016  13:08, 8 Feb 2016  13:35,27 mins 3 secs,14.78,1.00,1.00,0.67,0.67,0.89,0.22,0.89,0.67,0.89,0.56,0.89,0.89,1.00,0.67,1.00,1.00,1.00,0.33,0.56,0.00
93b4f5e59cb2c99571e703c072e99a2a,7eaec286a3a0efaca8ad6b4854bdbcf2,2cbe76fb24ed52cd086d38c3b228e414,9c2dcab0d455f76aa96958aa0dfcc3a6,,,c4289b045a590f73f71cf5f96bbec560,Finished, 8 Feb 2016  13:23,15 Mar 2016  09:59,35 days 20 hours,16.03,1.00,1.00,0.67,0.67,0.89,0.33,0.75,0.89,1.00,0.89,0.89,0.89,1.00,1.00,1.00,1.00,0.67,0.00,1.00,0.50
f2e29b6dc252b243a626b0d8c44e1608,de425c58493063ed07bcc28a0b7d8e40,ebad0a4f525401d570ae6af382244b74,9cbbf8c73e350590adc27b89268eacc6,,,8ef21cebedf1f002552adf07f7e32e1f,Finished, 8 Feb 2016  15:22, 8 Feb 2016  16:12,50 mins 50 secs,16.67,1.00,1.00,1.00,1.00,0.89,0.11,1.00,1.00,0.89,0.89,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.89,1.00
009677d3ef2d2ee2f079d5b91db11666,dd456c463f867d1b9c2154b33938eea9,1bdcac250d4fd5a81496f53f2fc6c173,90c759ca014f8ec6f3fc155c9fef881b,,,a2dadfa1fb245a6c28d2440a3a4e239b,Finished, 8 Feb 2016  16:40,25 May 2016  12:16,106 days 18 hours,14.56,1.00,1.00,1.00,0.00,0.89,0.56,1.00,0.56,1.00,0.78,1.00,0.44,0.67,0.33,0.67,1.00,0.67,0.00,1.00,1.00
9820f4edc184cc3373f800a5c0e699a1,2846a4f0116935fc0ed2b187984885f9,af83d5a36e5e923f6d97ad7d25b84ba2,cbeed342d084b87ba5f287356c90515c,,,d1aea3d0866f2e05080dd0676fcc5302,Finished, 8 Feb 2016  16:42, 9 Feb 2016  11:52,19 hours 9 mins,16.00,1.00,1.00,0.67,1.00,0.89,0.11,0.83,0.89,0.78,1.00,1.00,1.00,1.00,0.67,1.00,1.00,1.00,0.00,1.00,0.17
1b427af2aaaa16d0c954e7be7e8e5792,fa0c3e7b9a564f25fb6f87a666239479,8a63fc1dffcc3a943c4515be63605ea2,c2a3138c02641a6b7a44b762d414dfcb,,,9347c4de620a56f05331ae97e2684bb1,Finished, 8 Feb 2016  17:34,29 Feb 2016  17:42,21 days,16.39,1.00,1.00,0.67,1.00,1.00,0.67,0.67,1.00,1.00,0.33,0.89,0.33,0.67,1.00,1.00,1.00,1.00,1.00,0.67,0.50
712fe914f74a1a92ebc130e82fc8d6a3,e0c544fcf5dce2b767c9a8f6f09ad9b4,27d61fb28b6a7c30cde99e62021e1e4f,2f81c2d67204bd0f975158acd2cab4f0,,,5ffd25dd1ca852294a418af39b8721ba,Finished, 8 Feb 2016  21:07,13 Mar 2016  21:31,34 days,16.25,1.00,1.00,1.00,0.67,1.00,0.78,1.00,0.89,0.78,0.44,0.33,0.67,1.00,1.00,0.89,1.00,0.67,0.67,0.89,0.58
00a503a649d9b7135274a553f7df5337,5410832cf9df59b25284d0497553a677,6da2ef0ae31b32e2ee40770b80de6263,0693e2412761a43750379706dbbb4de8,,,fde5059b36dcc98dcf0f09c1726812bd,Finished, 8 Feb 2016  21:42,13 Mar 2016  17:26,33 days 19 hours,17.94,1.00,1.00,1.00,0.33,0.89,0.89,0.89,1.00,1.00,0.56,1.00,1.00,1.00,1.00,0.89,1.00,1.00,0.67,1.00,0.83
6627906f306950b8d77614a198c6ebd7,3949260500a1a05c4cd3a97a4b35f9f4,b671ea725339c123fad85e9d047db3cd,f8b632943dbee103b4a2668c26049ac7,,,de012fde4773590eef41ebd0299a2f85,In progress, 8 Feb 2016  22:36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8b95f4591a828d6b994e9f0fcb6887ec,561d05162a4e11113b72f7bf655e10b0,a7cbb971fd9db9a8c541b9f73725c1b9,ccc915144cbff80ddd3a5c7e029c1d09,,,bbe9d4236dbb91c7aebd5f62f2e4a34f,Finished, 9 Feb 2016  07:30,13 Mar 2016  07:16,32 days 23 hours,2.67,1.00,0.67,-,1.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7d661296bbcad4ac4684ab76bdcc0ead,2bee5f22f600dfb5f7d4020a6fa8ca27,b7e305b28e35e7693be480f807257324,a5128b8f2964e5c7e1c6295c9384815f,,,67cbde97643f5552f65bde03bc403c5e,Finished, 9 Feb 2016  13:06,11 Mar 2016  15:11,31 days 2 hours,16.03,1.00,1.00,0.67,1.00,0.89,0.33,0.58,1.00,0.78,0.78,0.89,0.44,1.00,1.00,1.00,1.00,1.00,1.00,0.33,0.33
a8aa12c71a815136394ab00c22d278eb,973e646394e97eba2d76eee79bd6b1f8,e653c5afb4177a6544a17bbab216a895,71868010f43d4ca826d7b83d25c5628e,,,0c2cf6771cd33f680d28f28cd0c93906,Finished, 9 Feb 2016  15:39,20 Mar 2016  20:39,40 days 5 hours,16.50,1.00,1.00,0.67,0.67,0.89,0.67,1.00,0.89,0.00,0.44,1.00,1.00,1.00,1.00,0.44,1.00,1.00,1.00,1.00,0.83
7ea6448683c0911fe3dd76a0cd1d05e9,a975b6177c1a0d4823cd23a0774465ce,a75009362cfe837f3b7b174649dc80f7,9a1e619e33368cbb9db9043ef9fa8036,,,436963c7b8fccc4fe177b5892f60b4ad,Finished, 9 Feb 2016  17:21, 9 Feb 2016  17:48,27 mins 11 secs,12.72,1.00,1.00,0.67,0.00,0.89,0.67,0.56,1.00,0.44,0.89,0.56,0.89,1.00,0.67,0.44,0.33,1.00,0.33,0.22,0.17
4bf33500f96d0d2ea4ab1fe58d40cf20,fedd101a50c8d2d1853327e092490725,e69b97a6985eeb0420b3e123ba18a61e,9f9293daf26f55dc205fec8dc5fee27b,,,e6ec4eb032745688a8c21c8fdc060331,Finished, 9 Feb 2016  19:37,15 Mar 2016  18:54,34 days 23 hours,16.53,1.00,1.00,1.00,0.67,1.00,0.33,0.75,1.00,0.67,0.22,0.89,0.44,1.00,0.67,0.89,1.00,1.00,1.00,1.00,1.00
db6b082c965280eb024676285d9f74fa,c2e750cfc672ff58e4783ce45c51f682,6be96300929d3d87ee8a2510e7708215,3d6c006c97d28d0fd84057ef1233ccf9,,,84a617b14700ce2ce606cdbd4165354e,Finished,10 Feb 2016  05:37,29 Jun 2016  00:55,139 days 18 hours,15.67,1.00,0.67,0.67,1.00,0.33,0.44,0.78,1.00,0.00,0.89,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
3797dcbb217db7caef11bcacd3b9aef3,18620fcb40370b4cb31efc3009011e23,89797879b77592fa3c42859cae2caf77,f0083b66fd4e7f986cd9c527816321e6,,,dc804ba4d60af44d5a6d33ca2aa5df5c,Finished,10 Feb 2016  06:39,24 Feb 2016  16:09,14 days 9 hours,15.53,1.00,0.67,0.67,1.00,0.89,0.78,0.25,0.89,0.22,0.33,0.89,0.89,1.00,0.67,0.56,1.00,1.00,1.00,1.00,0.83
70972970f4dc1c4d16ff13816aa7df33,63413f47a2cdada192e231cc9ae4f4cb,4c6c23ff458e0354a3e7d199ac74b464,347299b0770e74217811dadd8ef99095,,,c395a52927b4b534953010b0941809d7,Finished,10 Feb 2016  07:49,25 Apr 2016  14:34,75 days 5 hours,18.83,1.00,1.00,0.67,0.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50
757acca56c823ef63fa8e8fb422dc6d5,5c149ec0eb256ad1f26d12b1c834d0b2,f144745cc398eabc8cc98e5388e9fc39,93ccb673a04ffab11b16f047dc3ef31c,,,83d48c35929318348fe2305c16aae6d5,Finished,10 Feb 2016  14:56,18 Apr 2016  13:23,67 days 21 hours,16.14,1.00,0.67,1.00,1.00,0.89,0.56,0.89,0.89,0.56,0.67,1.00,0.22,0.67,0.67,0.89,1.00,0.67,1.00,1.00,0.92
5814304f55df68332bc89aa4771f1e01,a1aea828a364b39204a5c433025d4fcd,4a4dd710146de863a8e51a5ac7d9f52b,704c10c1f95c3000d46223f7b0ac563d,,,d39b748080b921ca749bc9439a8f0778,Finished,10 Feb 2016  18:18, 7 Jul 2016  12:07,147 days 16 hours,16.83,1.00,1.00,0.67,0.67,0.89,0.56,0.89,0.89,1.00,0.67,0.89,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.89,0.83
86e5916ede29d361e176df57a637230f,e949174a864a7747700de8b18681419b,6da3f415fe3cd0df67059cac75aca3f4,5325fc2d28b99a8d244b54b74d3c7693,,,3617a0ee09413bc7d7c5122440301be0,Finished,10 Feb 2016  21:12,14 Mar 2016  20:47,32 days 23 hours,17.61,1.00,0.67,1.00,1.00,1.00,0.78,0.50,0.89,1.00,0.56,1.00,1.00,1.00,1.00,0.89,1.00,0.67,0.67,1.00,1.00
7a30ef88a201eb9ba49507e8118a48b3,a7a7acb0052929334f115fa43871f1be,92d91a27ba7f15bc4c86e29a0177d918,b300326a99bf9ed6b5b88b9b78d4e9bc,,,4d54861fe9ecc2e12b6b94c139a350e8,Finished,11 Feb 2016  08:47,25 Feb 2016  08:11,13 days 23 hours,17.72,1.00,1.00,1.00,0.67,0.89,0.89,0.89,0.89,1.00,0.78,1.00,0.67,1.00,1.00,0.89,1.00,1.00,1.00,1.00,0.17
cad2ee9ce762fd64e8235c070706f2d0,b0197af0bb2c037fd5c6bbe840b06c6b,9a0c46024ca1ab2cc18aec172bbfbc9d,c93061b5be7add3dde1d71cf78664b69,,,09b9d82717ca0c18f0cf58615c8d3efe,Finished,11 Feb 2016  11:44,11 Feb 2016  11:49,4 mins 40 secs,5.67,1.00,1.00,1.00,1.00,1.00,0.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cad2ee9ce762fd64e8235c070706f2d0,b0197af0bb2c037fd5c6bbe840b06c6b,9a0c46024ca1ab2cc18aec172bbfbc9d,c93061b5be7add3dde1d71cf78664b69,,,09b9d82717ca0c18f0cf58615c8d3efe,Finished,11 Feb 2016  11:49,11 Feb 2016  11:56,6 mins 29 secs,9.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,-,-,-,-,-,-,-,-,-,-,-
cad2ee9ce762fd64e8235c070706f2d0,b0197af0bb2c037fd5c6bbe840b06c6b,9a0c46024ca1ab2cc18aec172bbfbc9d,c93061b5be7add3dde1d71cf78664b69,,,09b9d82717ca0c18f0cf58615c8d3efe,Finished,11 Feb 2016  11:56,11 Feb 2016  11:59,3 mins 26 secs,7.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
cad2ee9ce762fd64e8235c070706f2d0,b0197af0bb2c037fd5c6bbe840b06c6b,9a0c46024ca1ab2cc18aec172bbfbc9d,c93061b5be7add3dde1d71cf78664b69,,,09b9d82717ca0c18f0cf58615c8d3efe,Finished,11 Feb 2016  12:00,11 Feb 2016  12:03,3 mins 38 secs,7.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,-,-,-,-,-,-,-,-,-,-,-,-
cad2ee9ce762fd64e8235c070706f2d0,b0197af0bb2c037fd5c6bbe840b06c6b,9a0c46024ca1ab2cc18aec172bbfbc9d,c93061b5be7add3dde1d71cf78664b69,,,09b9d82717ca0c18f0cf58615c8d3efe,Finished,11 Feb 2016  12:03,11 Feb 2016  12:25,21 mins 39 secs,20.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
bd775378b536cdf36d301ec229705fb1,4fb8c5c303685e0cd59796c42befbc29,d015976d987ce544f8da657c79dd1f86,de9b3258c50941ba6ff048c203194c8b,,,ecc26c6e9185bac53b43e1d14d7c9986,Finished,11 Feb 2016  14:17,11 Feb 2016  15:14,57 mins 2 secs,12.33,1.00,1.00,1.00,1.00,0.78,1.00,0.67,1.00,0.00,0.78,0.89,0.22,1.00,0.00,0.44,1.00,0.33,0.00,0.22,0.00
90ef310e5df09f8887f537c373496abf,0be5274e0409dea0e20364eb2409ac24,c6d8793efc684a5feb8a2d9c36231628,37438860d79a6764d179c91c2c77a08e,,,6c6e28c0b919814a2ae5aa8a6c3ba947,Finished,11 Feb 2016  19:02,11 Feb 2016  20:25,1 hour 23 mins,18.83,1.00,1.00,1.00,0.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,1.00,1.00,0.67,1.00,0.83
ff99f61214c921e5a2ccc1acdadacc78,88c23c38cef5a19b543da3c08d7636bb,2772042445231475461d597c693ffb43,29011958b5531db313faa15ac46018b2,,,de1de4e52f5422814697798822451221,In progress,11 Feb 2016  21:20,-,-,-,1.00,0.67,1.00,1.00,-,-,-,0.89,-,0.89,1.00,1.00,1.00,0.33,-,1.00,0.67,1.00,-,0.83
7c989303b652fe170d42ae8740c13246,a0d3b3d6aca546d91c095d72b540dae5,88a5c43d7c1efc2e27dd15acabbac72c,79e070e60128917d5a80ddc26f23e278,,,884449deadf593dc1c626390dce25cce,Finished,12 Feb 2016  12:23, 6 Mar 2016  02:56,22 days 14 hours,17.31,1.00,1.00,1.00,1.00,0.89,0.67,0.75,1.00,0.89,0.56,1.00,0.56,1.00,0.67,1.00,1.00,0.67,0.67,1.00,1.00
966bf06d585f2a4c0680f3dec8da7bca,3900772a0dc83c545ff5e17f08cebf9e,c811c39c572bd96cd763bcc1f558ab00,e1afc97c387751b8c72030ced7953018,,,b80250de7827923c28dc44527740641b,In progress,12 Feb 2016  19:11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
75ecbcc2ee1ecdf832183cdb019fa07c,10b36dc315e8669cb5d6a31ef431be67,3c46c0327185cbf559cab29cb549fed2,d383cad8d552206ef886abc24db73167,,,88145b9ec2ea47edae3cdc29007113a8,In progress,12 Feb 2016  19:21,-,-,-,1.00,0.33,0.00,0.33,0.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
d0c73cd3d1c633acfc29cfc8cbf6525b,e54f88526950a0002a262114d5f8798f,d34c32dc0b2024d3fa09d5fa0d30c344,7eea615fa9ee47f1c4116adf057a5caf,,,baf1c215f466996a0e08710ecd0ec85e,Finished,12 Feb 2016  19:49,12 Feb 2016  20:18,28 mins 32 secs,19.92,1.00,1.00,1.00,1.00,1.00,1.00,0.92,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
52b7fe684e708a6f0ca2e0e2135359e7,99c85a4b848e94f4bdb689c3b716dce2,558e879bf80a78956d6e0469c1b06799,e3c5992ca55f53ad637f1c4f92530246,,,322b8a2bd20cc8cfcb8ed19d2f8565a9,Finished,12 Feb 2016  22:51, 6 Apr 2016  14:42,53 days 14 hours,16.78,1.00,1.00,1.00,1.00,0.89,0.89,0.67,0.89,1.00,1.00,0.89,1.00,1.00,0.67,0.89,0.67,1.00,0.00,1.00,0.33
4213de4b584cd5bd0d1d1a6f853be5c8,f12a6d91f17531f17c25e9e498657603,9fe3cb9c19dee43948aba8dbd69e5893,b919932217200da244f699462af3dcfc,,,8f3eb239af04736b198af447647734e5,Finished,13 Feb 2016  03:59, 4 Mar 2016  00:25,19 days 20 hours,18.50,1.00,1.00,1.00,0.67,1.00,0.33,0.83,1.00,1.00,0.78,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00
bd775378b536cdf36d301ec229705fb1,4fb8c5c303685e0cd59796c42befbc29,d015976d987ce544f8da657c79dd1f86,de9b3258c50941ba6ff048c203194c8b,,,ecc26c6e9185bac53b43e1d14d7c9986,Finished,13 Feb 2016  12:43,13 Feb 2016  13:21,38 mins 8 secs,13.11,1.00,1.00,1.00,0.00,0.67,0.89,0.33,1.00,1.00,0.33,0.89,0.33,1.00,0.00,0.67,1.00,0.33,0.33,0.67,0.67
2661bb91427ef1de3794e94461011f20,c68b0053f9e045501c2cd4d6896b62dc,7c9b117604ec452a925224e6f2b3ba27,14515d3c4710572fd843d6b1f6dc5f5a,,,1fc783edfb031dd114cd033e6b782e6f,Finished,13 Feb 2016  12:57,25 Apr 2016  10:33,71 days 20 hours,17.72,1.00,1.00,0.67,1.00,1.00,0.56,0.89,0.89,1.00,0.67,1.00,1.00,1.00,1.00,1.00,1.00,0.67,0.67,0.89,0.83
a0df726b4cab6f7c18bb05c0e697b865,10aab2ffe5e17184ab06b2c388811e11,5539a407ac9357730a9ef187aeef6818,3830174918e12839f30698416a4af9a3,,,8f176e336a6ae224dbffb09138b259eb,In progress,13 Feb 2016  17:17,-,-,-,1.00,1.00,1.00,0.67,-,-,-,1.00,-,0.56,1.00,0.89,1.00,1.00,-,1.00,-,-,-,-
ff1cd63d0dd90883dc4c9c9dabfb39d9,49b5f3f7b0c5659b54d566ddda9ce9c5,ecf6d90890795954003c22cb5cc2af75,88076a632e463e31e16be4e6a0f4fecd,,,4ecff41997a12a9e8d5dcc7f3273073a,Finished,13 Feb 2016  18:39,13 Feb 2016  18:57,17 mins 53 secs,12.42,1.00,1.00,1.00,0.00,0.67,0.00,0.25,0.00,0.67,1.00,0.67,0.67,1.00,1.00,0.33,1.00,1.00,0.00,0.67,0.50
4954d50a74628e06406d910fcced47fd,858d30735543df6f0bc4bfcffc45ae89,b9eaec833a93ab6ccef2ea54f7b40310,00b0749a276fadc59c67593679cdd352,,,a71b03563ca443ea7a79e9c2261e75f5,Finished,13 Feb 2016  19:10,13 Feb 2016  19:31,21 mins 2 secs,19.89,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
b4ca2d4f110f715fc48ee0c9aa47812f,e285f4b32965c234a691ac4f6640dffd,88a8c96fdcf6b893c9683662e9336cd6,5145a857954daa411c7b8db68740e86c,,,0dd7f5b2be948408a51fe128be39f530,Finished,14 Feb 2016  10:46,14 Feb 2016  11:13,26 mins 55 secs,19.44,1.00,1.00,1.00,1.00,0.89,0.89,1.00,1.00,1.00,0.89,1.00,0.89,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00
bd775378b536cdf36d301ec229705fb1,4fb8c5c303685e0cd59796c42befbc29,d015976d987ce544f8da657c79dd1f86,de9b3258c50941ba6ff048c203194c8b,,,ecc26c6e9185bac53b43e1d14d7c9986,Finished,14 Feb 2016  12:43,14 Feb 2016  13:13,30 mins 25 secs,14.00,1.00,0.67,1.00,1.00,0.78,0.44,0.75,1.00,0.44,0.44,0.89,0.00,1.00,1.00,0.33,1.00,0.67,0.00,0.67,0.92
4297ede64b110ddfbf9c7c28ee610640,3ae3be13e4293d607ada99e75ec23a98,18cede44ca50db64d6745eff0183b2b2,301422b3ec7459b5a31e8b244e18adc2,,,eb09c27e0d3ef1d354209f7e712d4773,Finished,14 Feb 2016  13:23, 7 Apr 2016  13:30,52 days 23 hours,17.67,1.00,1.00,0.67,1.00,1.00,0.67,1.00,1.00,1.00,0.44,0.56,1.00,1.00,0.67,1.00,1.00,1.00,0.67,1.00,1.00
bd775378b536cdf36d301ec229705fb1,4fb8c5c303685e0cd59796c42befbc29,d015976d987ce544f8da657c79dd1f86,de9b3258c50941ba6ff048c203194c8b,,,ecc26c6e9185bac53b43e1d14d7c9986,Finished,14 Feb 2016  13:59,14 Feb 2016  14:24,25 mins 3 secs,17.50,1.00,1.00,1.00,1.00,1.00,0.44,1.00,0.89,1.00,0.67,0.89,1.00,1.00,1.00,0.11,1.00,1.00,0.67,1.00,0.83
da69f57625dc3740eeb631097bfe5e9a,64e74ba11d2e53e02a62a777a9578880,11643e13a3b23505a5363097e0f95c9d,ea2ca98e76f232c2fc2df228c81c4647,,,54ae40121c045d70248273c26a8588de,Finished,14 Feb 2016  18:15, 1 Apr 2016  19:55,47 days,16.94,1.00,1.00,0.67,0.67,0.44,0.78,0.83,0.89,1.00,0.89,1.00,0.89,1.00,1.00,0.56,1.00,1.00,1.00,1.00,0.33
58214eb156240ac945a1d19f54e4e1c0,f8be684706a7d6304f741cacca484653,a2572c3a4317dc1fcfc2aa98bc398ac3,9625a7cad97327f33c9b751637d52352,,,d31aab5fb635cef87f9c2bea3f2b1488,Finished,14 Feb 2016  19:07,12 Jun 2016  12:08,118 days 16 hours,12.19,1.00,1.00,1.00,0.67,0.89,0.00,0.25,0.89,0.33,0.78,0.44,0.00,1.00,1.00,0.22,1.00,0.67,0.00,0.89,0.17
145a70cf1e30126e1d1cb9b3a10d3ea3,cca2d0edff24ce46a6a5b13285103333,486e31065feb9fb1e735da67ed4c62d1,8f4f18774263c3eb0ff476249051c552,,,0d1944f8c90cc73447ab30ca1f7b1932,Finished,15 Feb 2016  12:06,10 Mar 2016  20:09,24 days 8 hours,19.00,1.00,1.00,0.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,0.67,1.00,1.00
bd775378b536cdf36d301ec229705fb1,4fb8c5c303685e0cd59796c42befbc29,d015976d987ce544f8da657c79dd1f86,de9b3258c50941ba6ff048c203194c8b,,,ecc26c6e9185bac53b43e1d14d7c9986,Finished,15 Feb 2016  14:12,15 Feb 2016  14:47,35 mins 13 secs,15.44,1.00,1.00,1.00,0.67,0.89,0.78,0.78,1.00,1.00,0.33,1.00,0.44,1.00,1.00,0.56,1.00,0.67,0.00,0.33,1.00
adf1a5fdec02079b63e310a4236c0479,9e2f6a17030dd80c1c4267e17e494835,ba4e4c20bce7ee0d33475363a485f4d6,13a5cd6605cb7f8c09fa812bdf575184,,,47511ef37fe5b31bb28a26bfe7bf8cdf,In progress,15 Feb 2016  14:30,-,-,-,1.00,1.00,1.00,1.00,1.00,-,-,1.00,1.00,1.00,1.00,1.00,1.00,0.67,0.89,1.00,1.00,-,-,0.58
bd775378b536cdf36d301ec229705fb1,4fb8c5c303685e0cd59796c42befbc29,d015976d987ce544f8da657c79dd1f86,de9b3258c50941ba6ff048c203194c8b,,,ecc26c6e9185bac53b43e1d14d7c9986,Finished,15 Feb 2016  14:50,15 Feb 2016  15:19,29 mins 7 secs,16.72,1.00,1.00,1.00,1.00,0.89,0.67,1.00,1.00,0.89,0.67,0.89,1.00,1.00,1.00,0.89,1.00,0.33,0.67,0.33,0.50
bd775378b536cdf36d301ec229705fb1,4fb8c5c303685e0cd59796c42befbc29,d015976d987ce544f8da657c79dd1f86,de9b3258c50941ba6ff048c203194c8b,,,ecc26c6e9185bac53b43e1d14d7c9986,Finished,15 Feb 2016  15:20,15 Feb 2016  15:42,21 mins 31 secs,16.33,1.00,1.00,1.00,1.00,0.89,0.56,1.00,1.00,1.00,0.56,1.00,0.44,0.67,1.00,0.89,1.00,0.33,0.33,0.67,1.00
7ea6448683c0911fe3dd76a0cd1d05e9,a975b6177c1a0d4823cd23a0774465ce,a75009362cfe837f3b7b174649dc80f7,9a1e619e33368cbb9db9043ef9fa8036,,,436963c7b8fccc4fe177b5892f60b4ad,Finished,15 Feb 2016  15:52,15 Feb 2016  16:20,27 mins 45 secs,16.75,1.00,1.00,1.00,1.00,0.89,0.67,0.75,1.00,0.11,0.89,1.00,1.00,1.00,0.67,1.00,1.00,1.00,0.33,0.44,1.00
21060bc2929e07d305f5c7793bed8255,87595dcd8fcf703866069f89c2a982fc,40382f8764bcbc947fa93ed5d063be08,781caa8f2dfe4408577e0101d40d236c,,,c8f68ae63eb7ccf89687790f3fc2f8b2,Finished,15 Feb 2016  16:10,15 Feb 2016  17:19,1 hour 9 mins,19.72,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.83
fea016e501612657bebc4d48d0abd55f,be9f54fd90c1265489eed9c23d485487,2a2786b0981c2c32c3b5398256f970c9,0826a6d1da7c62e82c22d7ff4bc6c697,,,7987deae3659b35ffc729bf60e33096f,In progress,15 Feb 2016  17:35,-,-,-,1.00,1.00,1.00,1.00,0.89,0.89,1.00,1.00,1.00,0.67,-,-,-,-,-,-,-,-,-,-
86b8dc6055975c88e88e2ebe6b697111,a662ba036ed43ca0b00fd2593a9cb4f6,0697ae86cbca82d653066902c7ad1aee,d13d704e78a3ecfcb402ada9952fcb01,,,fc9dc4aaca4ce89b61586dcf0ada07ab,Finished,15 Feb 2016  18:12,15 Feb 2016  21:19,3 hours 7 mins,18.50,1.00,1.00,1.00,1.00,0.67,1.00,0.67,1.00,1.00,0.78,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,0.67,0.83
